timestamp,iteration,factor,verdict,baseline_sharpe,new_sharpe,improvement,baseline_return_pct,new_return_pct,trades_baseline,trades_new,events_tested,active_factors,liquidated,leveraged_dd_pct,win_rate,data_rows
2026-04-23T15:27:29.897653+00:00,430,ema_8_21_cross,NEGATIVE,6.3962,5.6816,-0.7146,213.58,121.37,4,2,17,(none),False,13.05,100.0,1375
2026-04-23T15:27:43.789700+00:00,432,range_position_7d,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:28:29.768851+00:00,433,atr_dynamic_stop,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:28:44.000804+00:00,435,candle_body,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:29:29.978531+00:00,436,rsi_14,NEGATIVE,6.3962,6.0489,-0.3474,213.58,190.7,4,3,17,(none),False,47.63,100.0,1375
2026-04-23T15:29:43.902846+00:00,438,gap_detect,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:30:29.886210+00:00,439,macd_hist,NEGATIVE,6.3962,4.7315,-1.6648,213.58,135.38,4,3,17,(none),False,47.63,100.0,1375
2026-04-23T15:30:43.807329+00:00,441,ema_8_21_cross,NEGATIVE,6.3962,5.6816,-0.7146,213.58,121.37,4,2,17,(none),False,13.05,100.0,1375
2026-04-23T15:31:29.815435+00:00,442,bollinger_20,NEGATIVE,6.3962,3.5033,-2.8929,213.58,82.23,4,2,17,(none),False,47.63,100.0,1375
2026-04-23T15:31:43.928620+00:00,444,atr_dynamic_stop,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:32:29.973898+00:00,445,volume_surge,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:32:43.856289+00:00,447,rsi_14,NEGATIVE,6.3962,6.0489,-0.3474,213.58,190.7,4,3,17,(none),False,47.63,100.0,1375
2026-04-23T15:33:29.760162+00:00,448,pre_trend_7d,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:33:43.899680+00:00,450,macd_hist,NEGATIVE,6.3962,4.7315,-1.6648,213.58,135.38,4,3,17,(none),False,47.63,100.0,1375
2026-04-23T15:34:30.202718+00:00,451,volatility_regime,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:34:43.958526+00:00,453,bollinger_20,NEGATIVE,6.3962,3.5033,-2.8929,213.58,82.23,4,2,17,(none),False,47.63,100.0,1375
2026-04-23T15:35:33.153482+00:00,454,consecutive_3bar,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:35:44.402309+00:00,456,volume_surge,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:36:31.415604+00:00,457,range_position_7d,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:36:46.054012+00:00,459,pre_trend_7d,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:37:30.274153+00:00,460,candle_body,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:37:43.924138+00:00,462,volatility_regime,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:38:30.005207+00:00,463,gap_detect,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:38:43.841872+00:00,465,consecutive_3bar,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:39:30.262680+00:00,466,ema_8_21_cross,NEGATIVE,6.3962,5.6816,-0.7146,213.58,121.37,4,2,17,(none),False,13.05,100.0,1375
2026-04-23T15:39:43.999364+00:00,468,range_position_7d,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:40:30.013622+00:00,469,atr_dynamic_stop,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:40:43.826559+00:00,471,candle_body,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:41:29.892162+00:00,472,rsi_14,NEGATIVE,6.3962,6.0489,-0.3474,213.58,190.7,4,3,17,(none),False,47.63,100.0,1375
2026-04-23T15:41:44.049831+00:00,474,gap_detect,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:42:29.775648+00:00,475,macd_hist,NEGATIVE,6.3962,4.7315,-1.6648,213.58,135.38,4,3,17,(none),False,47.63,100.0,1375
2026-04-23T15:42:43.889807+00:00,477,ema_8_21_cross,NEGATIVE,6.3962,5.6816,-0.7146,213.58,121.37,4,2,17,(none),False,13.05,100.0,1375
2026-04-23T15:43:29.965371+00:00,478,bollinger_20,NEGATIVE,6.3962,3.5033,-2.8929,213.58,82.23,4,2,17,(none),False,47.63,100.0,1375
2026-04-23T15:43:43.893601+00:00,480,atr_dynamic_stop,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:44:29.877335+00:00,481,volume_surge,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:44:44.025073+00:00,483,rsi_14,NEGATIVE,6.3962,6.0489,-0.3474,213.58,190.7,4,3,17,(none),False,47.63,100.0,1375
2026-04-23T15:45:30.287215+00:00,484,pre_trend_7d,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:45:43.878016+00:00,486,macd_hist,NEGATIVE,6.3962,4.7315,-1.6648,213.58,135.38,4,3,17,(none),False,47.63,100.0,1375
2026-04-23T15:46:29.924698+00:00,487,volatility_regime,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:46:43.858140+00:00,489,bollinger_20,NEGATIVE,6.3962,3.5033,-2.8929,213.58,82.23,4,2,17,(none),False,47.63,100.0,1375
2026-04-23T15:47:29.907539+00:00,490,consecutive_3bar,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:47:43.877203+00:00,492,volume_surge,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:48:30.694136+00:00,493,range_position_7d,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:48:43.934246+00:00,495,pre_trend_7d,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:49:29.955070+00:00,496,candle_body,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:49:44.002384+00:00,498,volatility_regime,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:50:29.813930+00:00,499,gap_detect,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:50:44.000500+00:00,501,consecutive_3bar,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:51:30.051018+00:00,502,ema_8_21_cross,NEGATIVE,6.3962,5.6816,-0.7146,213.58,121.37,4,2,17,(none),False,13.05,100.0,1375
2026-04-23T15:51:43.946846+00:00,504,range_position_7d,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:52:29.854275+00:00,505,atr_dynamic_stop,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:52:44.030752+00:00,507,candle_body,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:53:29.983113+00:00,508,rsi_14,NEGATIVE,6.3962,6.0489,-0.3474,213.58,190.7,4,3,17,(none),False,47.63,100.0,1375
2026-04-23T15:53:43.983651+00:00,510,gap_detect,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:54:30.276148+00:00,511,macd_hist,NEGATIVE,6.3962,4.7315,-1.6648,213.58,135.38,4,3,17,(none),False,47.63,100.0,1375
2026-04-23T15:54:44.104375+00:00,513,ema_8_21_cross,NEGATIVE,6.3962,5.6816,-0.7146,213.58,121.37,4,2,17,(none),False,13.05,100.0,1375
2026-04-23T15:55:30.215912+00:00,514,bollinger_20,NEGATIVE,6.3962,3.5033,-2.8929,213.58,82.23,4,2,17,(none),False,47.63,100.0,1375
2026-04-23T15:55:43.958178+00:00,516,atr_dynamic_stop,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:56:30.038442+00:00,517,volume_surge,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:56:43.921795+00:00,519,rsi_14,NEGATIVE,6.3962,6.0489,-0.3474,213.58,190.7,4,3,17,(none),False,47.63,100.0,1375
2026-04-23T15:57:29.938114+00:00,520,pre_trend_7d,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:57:44.034197+00:00,522,macd_hist,NEGATIVE,6.3962,4.7315,-1.6648,213.58,135.38,4,3,17,(none),False,47.63,100.0,1375
2026-04-23T15:58:29.925965+00:00,523,volatility_regime,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:58:44.365060+00:00,525,bollinger_20,NEGATIVE,6.3962,3.5033,-2.8929,213.58,82.23,4,2,17,(none),False,47.63,100.0,1375
2026-04-23T15:59:29.937905+00:00,526,consecutive_3bar,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T15:59:43.981692+00:00,528,volume_surge,NEUTRAL,6.3962,6.3962,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1375
2026-04-23T16:00:29.981092+00:00,529,range_position_7d,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:00:44.451549+00:00,531,pre_trend_7d,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:01:30.041297+00:00,532,candle_body,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:01:43.956962+00:00,534,volatility_regime,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:02:29.948299+00:00,535,gap_detect,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:02:44.071669+00:00,537,consecutive_3bar,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:03:30.384757+00:00,538,ema_8_21_cross,NEGATIVE,6.3939,5.6796,-0.7143,213.58,121.37,4,2,17,(none),False,13.05,100.0,1376
2026-04-23T16:03:43.957151+00:00,540,range_position_7d,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:04:30.054546+00:00,541,atr_dynamic_stop,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:04:44.059665+00:00,543,candle_body,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:05:30.335444+00:00,544,rsi_14,NEGATIVE,6.3939,6.0467,-0.3472,213.58,190.7,4,3,17,(none),False,47.63,100.0,1376
2026-04-23T16:05:44.197374+00:00,546,gap_detect,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:06:30.103993+00:00,547,macd_hist,NEGATIVE,6.3939,4.7297,-1.6642,213.58,135.38,4,3,17,(none),False,47.63,100.0,1376
2026-04-23T16:06:43.980547+00:00,549,ema_8_21_cross,NEGATIVE,6.3939,5.6796,-0.7143,213.58,121.37,4,2,17,(none),False,13.05,100.0,1376
2026-04-23T16:07:30.107243+00:00,550,bollinger_20,NEGATIVE,6.3939,3.502,-2.8919,213.58,82.23,4,2,17,(none),False,47.63,100.0,1376
2026-04-23T16:07:44.006131+00:00,552,atr_dynamic_stop,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:08:30.042831+00:00,553,volume_surge,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:08:44.044358+00:00,555,rsi_14,NEGATIVE,6.3939,6.0467,-0.3472,213.58,190.7,4,3,17,(none),False,47.63,100.0,1376
2026-04-23T16:09:30.059931+00:00,556,pre_trend_7d,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:09:44.018199+00:00,558,macd_hist,NEGATIVE,6.3939,4.7297,-1.6642,213.58,135.38,4,3,17,(none),False,47.63,100.0,1376
2026-04-23T16:10:29.940666+00:00,559,volatility_regime,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:10:44.094671+00:00,561,bollinger_20,NEGATIVE,6.3939,3.502,-2.8919,213.58,82.23,4,2,17,(none),False,47.63,100.0,1376
2026-04-23T16:11:30.034640+00:00,562,consecutive_3bar,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:11:44.344245+00:00,564,volume_surge,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:12:30.532173+00:00,565,range_position_7d,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:12:44.046503+00:00,567,pre_trend_7d,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:13:29.930595+00:00,568,candle_body,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:13:44.088693+00:00,570,volatility_regime,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:14:30.035669+00:00,571,gap_detect,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:14:44.356471+00:00,573,consecutive_3bar,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:15:29.970619+00:00,574,ema_8_21_cross,NEGATIVE,6.3939,5.6796,-0.7143,213.58,121.37,4,2,17,(none),False,13.05,100.0,1376
2026-04-23T16:15:44.044734+00:00,576,range_position_7d,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:16:30.077317+00:00,577,atr_dynamic_stop,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:16:44.016773+00:00,579,candle_body,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:17:30.716515+00:00,580,rsi_14,NEGATIVE,6.3939,6.0467,-0.3472,213.58,190.7,4,3,17,(none),False,47.63,100.0,1376
2026-04-23T16:17:44.040155+00:00,582,gap_detect,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:18:30.003085+00:00,583,macd_hist,NEGATIVE,6.3939,4.7297,-1.6642,213.58,135.38,4,3,17,(none),False,47.63,100.0,1376
2026-04-23T16:18:44.518576+00:00,585,ema_8_21_cross,NEGATIVE,6.3939,5.6796,-0.7143,213.58,121.37,4,2,17,(none),False,13.05,100.0,1376
2026-04-23T16:19:29.992793+00:00,586,bollinger_20,NEGATIVE,6.3939,3.502,-2.8919,213.58,82.23,4,2,17,(none),False,47.63,100.0,1376
2026-04-23T16:19:44.020993+00:00,588,atr_dynamic_stop,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:20:30.497419+00:00,589,volume_surge,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:20:44.054861+00:00,591,rsi_14,NEGATIVE,6.3939,6.0467,-0.3472,213.58,190.7,4,3,17,(none),False,47.63,100.0,1376
2026-04-23T16:21:30.013069+00:00,592,pre_trend_7d,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:21:44.019074+00:00,594,macd_hist,NEGATIVE,6.3939,4.7297,-1.6642,213.58,135.38,4,3,17,(none),False,47.63,100.0,1376
2026-04-23T16:22:30.093373+00:00,595,volatility_regime,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:22:43.999199+00:00,597,bollinger_20,NEGATIVE,6.3939,3.502,-2.8919,213.58,82.23,4,2,17,(none),False,47.63,100.0,1376
2026-04-23T16:23:30.024330+00:00,598,consecutive_3bar,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:23:44.183065+00:00,600,volume_surge,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:24:30.077095+00:00,601,range_position_7d,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:24:44.460663+00:00,603,pre_trend_7d,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:25:30.087268+00:00,604,candle_body,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:25:44.105359+00:00,606,volatility_regime,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:26:30.008024+00:00,607,gap_detect,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:26:44.554884+00:00,609,consecutive_3bar,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:27:30.339326+00:00,610,ema_8_21_cross,NEGATIVE,6.3939,5.6796,-0.7143,213.58,121.37,4,2,17,(none),False,13.05,100.0,1376
2026-04-23T16:27:44.056017+00:00,612,range_position_7d,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:28:30.066598+00:00,613,atr_dynamic_stop,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:28:44.134477+00:00,615,candle_body,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:29:30.409226+00:00,616,rsi_14,NEGATIVE,6.3939,6.0467,-0.3472,213.58,190.7,4,3,17,(none),False,47.63,100.0,1376
2026-04-23T16:29:44.072363+00:00,618,gap_detect,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:30:30.076108+00:00,619,macd_hist,NEGATIVE,6.3939,4.7297,-1.6642,213.58,135.38,4,3,17,(none),False,47.63,100.0,1376
2026-04-23T16:30:44.081786+00:00,621,ema_8_21_cross,NEGATIVE,6.3939,5.6796,-0.7143,213.58,121.37,4,2,17,(none),False,13.05,100.0,1376
2026-04-23T16:31:30.058358+00:00,622,bollinger_20,NEGATIVE,6.3939,3.502,-2.8919,213.58,82.23,4,2,17,(none),False,47.63,100.0,1376
2026-04-23T16:31:44.212513+00:00,624,atr_dynamic_stop,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:32:30.067064+00:00,625,volume_surge,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:32:44.131168+00:00,627,rsi_14,NEGATIVE,6.3939,6.0467,-0.3472,213.58,190.7,4,3,17,(none),False,47.63,100.0,1376
2026-04-23T16:33:30.080805+00:00,628,pre_trend_7d,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:33:44.088241+00:00,630,macd_hist,NEGATIVE,6.3939,4.7297,-1.6642,213.58,135.38,4,3,17,(none),False,47.63,100.0,1376
2026-04-23T16:34:30.066247+00:00,631,volatility_regime,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:34:44.004397+00:00,633,bollinger_20,NEGATIVE,6.3939,3.502,-2.8919,213.58,82.23,4,2,17,(none),False,47.63,100.0,1376
2026-04-23T16:35:30.393359+00:00,634,consecutive_3bar,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:35:44.364082+00:00,636,volume_surge,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:36:30.060093+00:00,637,range_position_7d,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:36:44.157284+00:00,639,pre_trend_7d,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:37:30.062117+00:00,640,candle_body,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:37:44.042070+00:00,642,volatility_regime,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:38:30.720734+00:00,643,gap_detect,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:38:44.081112+00:00,645,consecutive_3bar,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:39:30.025281+00:00,646,ema_8_21_cross,NEGATIVE,6.3939,5.6796,-0.7143,213.58,121.37,4,2,17,(none),False,13.05,100.0,1376
2026-04-23T16:39:44.071437+00:00,648,range_position_7d,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:40:30.150465+00:00,649,atr_dynamic_stop,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:40:44.085388+00:00,651,candle_body,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:41:30.066898+00:00,652,rsi_14,NEGATIVE,6.3939,6.0467,-0.3472,213.58,190.7,4,3,17,(none),False,47.63,100.0,1376
2026-04-23T16:41:44.232113+00:00,654,gap_detect,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:42:30.097890+00:00,655,macd_hist,NEGATIVE,6.3939,4.7297,-1.6642,213.58,135.38,4,3,17,(none),False,47.63,100.0,1376
2026-04-23T16:42:44.116236+00:00,657,ema_8_21_cross,NEGATIVE,6.3939,5.6796,-0.7143,213.58,121.37,4,2,17,(none),False,13.05,100.0,1376
2026-04-23T16:43:30.059627+00:00,658,bollinger_20,NEGATIVE,6.3939,3.502,-2.8919,213.58,82.23,4,2,17,(none),False,47.63,100.0,1376
2026-04-23T16:43:44.131222+00:00,660,atr_dynamic_stop,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:44:30.108012+00:00,661,volume_surge,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:44:44.181001+00:00,663,rsi_14,NEGATIVE,6.3939,6.0467,-0.3472,213.58,190.7,4,3,17,(none),False,47.63,100.0,1376
2026-04-23T16:45:30.150866+00:00,664,pre_trend_7d,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:45:44.078365+00:00,666,macd_hist,NEGATIVE,6.3939,4.7297,-1.6642,213.58,135.38,4,3,17,(none),False,47.63,100.0,1376
2026-04-23T16:46:30.527695+00:00,667,volatility_regime,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:46:44.114130+00:00,669,bollinger_20,NEGATIVE,6.3939,3.502,-2.8919,213.58,82.23,4,2,17,(none),False,47.63,100.0,1376
2026-04-23T16:47:30.085667+00:00,670,consecutive_3bar,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:47:44.178949+00:00,672,volume_surge,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:48:30.666111+00:00,673,range_position_7d,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:48:44.074084+00:00,675,pre_trend_7d,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:49:30.176035+00:00,676,candle_body,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:49:44.168562+00:00,678,volatility_regime,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:50:30.134870+00:00,679,gap_detect,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:50:44.421996+00:00,681,consecutive_3bar,NEUTRAL,6.3939,6.3939,0.0,213.58,213.58,4,4,17,(none),False,47.63,100.0,1376
2026-04-23T16:51:30.181383+00:00,682,ema_8_21_cross,NEGATIVE,6.3939,5.6796,-0.7143,213.58,121.37,4,2,17,(none),False,13.05,100.0,1376
